Esn,Localized Device Description,Device Description,Ip,Country,Region Code Display Name,Near Location,Ts
NFANDROID1-PRV-P-L3-HXY==MP05-8158-320991456481CBCCF4EF3AA8871D7F38FE7BCCC83887C7BE8C13A0CAF3F67AAB,HXY_MP05,HXY_MP05,2607:fea8:11dc:f9e0:157b:3e54:2a4c:e184,CA,Ontario,TORONTO,2024-06-23 02:11:26
NFANDROID1-PRV-P-L3-HXY==MP05-8158-320991456481CBCCF4EF3AA8871D7F38FE7BCCC83887C7BE8C13A0CAF3F67AAB,HXY_MP05,HXY_MP05,2607:fea8:11dc:f9e0:2daa:e29f:7824:bc4b,CA,Ontario,TORONTO,2024-09-12 10:48:14
NFANDROID1-PRV-P-L3-HXY==MP05-8158-320991456481CBCCF4EF3AA8871D7F38FE7BCCC83887C7BE8C13A0CAF3F67AAB,HXY_MP05,HXY_MP05,138.51.88.176,CA,Ontario,TORONTO,2024-06-27 23:54:33
NFANDROID1-PRV-P-L3-HXY==MP05-8158-320991456481CBCCF4EF3AA8871D7F38FE7BCCC83887C7BE8C13A0CAF3F67AAB,HXY_MP05,HXY_MP05,2607:fea8:11dc:f9e0:4009:59dc:7793:4059,CA,Ontario,TORONTO,2024-10-29 16:55:45
NFANDROID1-PRV-P-L3-HXY==MP05-8158-320991456481CBCCF4EF3AA8871D7F38FE7BCCC83887C7BE8C13A0CAF3F67AAB,HXY_MP05,HXY_MP05,2607:fea8:11dc:f9e0:dc71:7281:cc95:70f7,CA,Ontario,TORONTO,2024-06-17 16:03:08
NFANDROID1-PRV-P-L3-HXY==MP05-8158-320991456481CBCCF4EF3AA8871D7F38FE7BCCC83887C7BE8C13A0CAF3F67AAB,HXY_MP05,HXY_MP05,2607:fea8:11dc:f9e0:9ae:b7e9:5968:9331,CA,Ontario,TORONTO,2024-06-14 21:04:45
NFANDROID1-PRV-P-L3-HXY==MP05-8158-320991456481CBCCF4EF3AA8871D7F38FE7BCCC83887C7BE8C13A0CAF3F67AAB,HXY_MP05,HXY_MP05,2606:fa00:8a0:700:b83e:bc1a:114a:cc10,CA,Ontario,TORONTO,2024-09-16 21:35:25
NFANDROID1-PRV-P-L3-HXY==MP05-8158-320991456481CBCCF4EF3AA8871D7F38FE7BCCC83887C7BE8C13A0CAF3F67AAB,HXY_MP05,HXY_MP05,2607:fea8:11dc:f9e0:3113:4ba9:c67:af80,CA,Ontario,TORONTO,2024-08-29 00:54:49
NFANDROID1-PRV-P-L3-HXY==MP05-8158-320991456481CBCCF4EF3AA8871D7F38FE7BCCC83887C7BE8C13A0CAF3F67AAB,HXY_MP05,HXY_MP05,2606:fa00:8a0:700:7529:258a:b99d:dfb3,CA,Ontario,TORONTO,2024-09-23 13:51:09
NFANDROID1-PRV-P-L3-HXY==MP05-8158-320991456481CBCCF4EF3AA8871D7F38FE7BCCC83887C7BE8C13A0CAF3F67AAB,HXY_MP05,HXY_MP05,2606:fa00:8a0:700:29b0:3e06:1b1:2041,CA,Ontario,TORONTO,2024-09-23 16:10:53
NFANDROID1-PRV-P-L3-HXY==MP05-8158-320991456481CBCCF4EF3AA8871D7F38FE7BCCC83887C7BE8C13A0CAF3F67AAB,HXY_MP05,HXY_MP05,99.225.96.19,CA,Ontario,ETOBICOKE,2024-06-17 17:04:41
NFANDROID1-PRV-P-L3-HXY==MP05-8158-320991456481CBCCF4EF3AA8871D7F38FE7BCCC83887C7BE8C13A0CAF3F67AAB,HXY_MP05,HXY_MP05,138.51.91.16,CA,Ontario,TORONTO,2024-09-10 01:39:07
NFANDROID1-PRV-P-L3-HXY==MP05-8158-320991456481CBCCF4EF3AA8871D7F38FE7BCCC83887C7BE8C13A0CAF3F67AAB,HXY_MP05,HXY_MP05,2607:fea8:11dc:f9e0:c0a5:1774:ebd9:2132,CA,Ontario,TORONTO,2024-08-17 13:59:54
NFANDROID1-PRV-P-L3-HXY==MP05-8158-320991456481CBCCF4EF3AA8871D7F38FE7BCCC83887C7BE8C13A0CAF3F67AAB,HXY_MP05,HXY_MP05,2607:fea8:11dc:f9e0:2432:3295:ada5:d83,CA,Ontario,TORONTO,2024-07-05 13:52:25
NFANDROID1-PRV-P-L3-HXY==MP05-8158-320991456481CBCCF4EF3AA8871D7F38FE7BCCC83887C7BE8C13A0CAF3F67AAB,HXY_MP05,HXY_MP05,2607:fea8:11dc:f9e0:64cf:ae25:1c47:a2cf,CA,Ontario,TORONTO,2024-11-06 13:11:36
NFANDROID1-PRV-P-L3-HXY==MP05-8158-320991456481CBCCF4EF3AA8871D7F38FE7BCCC83887C7BE8C13A0CAF3F67AAB,HXY_MP05,HXY_MP05,2606:fa00:8a0:700:d417:5ab1:ba64:9189,CA,Ontario,TORONTO,2024-11-06 20:38:36
NFANDROID1-PRV-P-L3-HXY==MP05-8158-320991456481CBCCF4EF3AA8871D7F38FE7BCCC83887C7BE8C13A0CAF3F67AAB,HXY_MP05,HXY_MP05,2607:fea8:11dc:f9e0:80b8:dacb:882d:d41f,CA,Ontario,TORONTO,2024-09-29 17:01:57
NFANDROID1-PRV-P-L3-HXY==MP05-8158-320991456481CBCCF4EF3AA8871D7F38FE7BCCC83887C7BE8C13A0CAF3F67AAB,HXY_MP05,HXY_MP05,2607:fea8:11dc:f9e0:3ce3:a730:551:6e8c,CA,Ontario,TORONTO,2024-07-08 14:37:49
NFANDROID1-PRV-P-L3-HXY==MP05-8158-320991456481CBCCF4EF3AA8871D7F38FE7BCCC83887C7BE8C13A0CAF3F67AAB,HXY_MP05,HXY_MP05,2607:fea8:11dc:f9e0:84df:383e:117:b7b6,CA,Ontario,TORONTO,2024-10-26 20:39:42
NFANDROID1-PRV-P-L3-HXY==MP05-8158-320991456481CBCCF4EF3AA8871D7F38FE7BCCC83887C7BE8C13A0CAF3F67AAB,HXY_MP05,HXY_MP05,2607:fea8:11dc:f9e0:f197:652a:1f87:9648,CA,Ontario,TORONTO,2024-06-23 18:00:57
NFANDROID1-PRV-P-L3-HXY==MP05-8158-320991456481CBCCF4EF3AA8871D7F38FE7BCCC83887C7BE8C13A0CAF3F67AAB,HXY_MP05,HXY_MP05,2607:fea8:11dc:f9e0:5df5:6d3c:491c:18bf,CA,Ontario,TORONTO,2024-09-11 12:30:32
NFANDROID1-PRV-P-L3-HXY==MP05-8158-320991456481CBCCF4EF3AA8871D7F38FE7BCCC83887C7BE8C13A0CAF3F67AAB,HXY_MP05,HXY_MP05,2607:fea8:11dc:f9e0:a539:bd78:de40:aee8,CA,Ontario,TORONTO,2024-07-08 01:36:57
NFANDROID1-PRV-P-L3-HXY==MP05-8158-320991456481CBCCF4EF3AA8871D7F38FE7BCCC83887C7BE8C13A0CAF3F67AAB,HXY_MP05,HXY_MP05,138.51.68.252,CA,Ontario,TORONTO,2024-07-12 16:39:04
NFANDROID1-PRV-P-L3-HXY==MP05-8158-320991456481CBCCF4EF3AA8871D7F38FE7BCCC83887C7BE8C13A0CAF3F67AAB,HXY_MP05,HXY_MP05,2607:fea8:11dc:f9e0:3891:48b1:1f3:2431,CA,Ontario,TORONTO,2024-10-11 15:18:38
NFANDROID1-PRV-P-L3-HXY==MP05-8158-320991456481CBCCF4EF3AA8871D7F38FE7BCCC83887C7BE8C13A0CAF3F67AAB,HXY_MP05,HXY_MP05,2607:fea8:11dc:f9e0:79c4:4506:fe3f:34a2,CA,Ontario,TORONTO,2024-06-18 19:30:44
NFANDROID1-PRV-P-L3-HXY==MP05-8158-320991456481CBCCF4EF3AA8871D7F38FE7BCCC83887C7BE8C13A0CAF3F67AAB,HXY_MP05,HXY_MP05,2607:fea8:11dc:f9e0:2cc3:264b:a029:dac0,CA,Ontario,TORONTO,2024-06-18 02:57:11
NFANDROID1-PRV-P-L3-HXY==MP05-8158-320991456481CBCCF4EF3AA8871D7F38FE7BCCC83887C7BE8C13A0CAF3F67AAB,HXY_MP05,HXY_MP05,138.51.77.179,CA,Ontario,TORONTO,2024-06-20 20:31:45
NFANDROID1-PRV-P-L3-HXY==MP05-8158-320991456481CBCCF4EF3AA8871D7F38FE7BCCC83887C7BE8C13A0CAF3F67AAB,HXY_MP05,HXY_MP05,99.225.96.19,CA,Ontario,TORONTO,2024-08-25 23:20:10
NFANDROID1-PRV-P-L3-HXY==MP05-8158-320991456481CBCCF4EF3AA8871D7F38FE7BCCC83887C7BE8C13A0CAF3F67AAB,HXY_MP05,HXY_MP05,2607:fea8:11dc:f9e0:794f:e32c:3fca:aca1,CA,Ontario,TORONTO,2024-07-21 17:59:55
NFANDROID1-PRV-P-L3-HXY==MP05-8158-320991456481CBCCF4EF3AA8871D7F38FE7BCCC83887C7BE8C13A0CAF3F67AAB,HXY_MP05,HXY_MP05,2607:fea8:11dc:f9e0:893a:8b90:b01a:d5fc,CA,Ontario,TORONTO,2024-10-26 12:12:47
NFANDROID1-PRV-P-L3-HXY==MP05-8158-320991456481CBCCF4EF3AA8871D7F38FE7BCCC83887C7BE8C13A0CAF3F67AAB,HXY_MP05,HXY_MP05,2607:fea8:11dc:f9e0:1854:279b:39f:14be,CA,Ontario,TORONTO,2024-06-13 00:05:02
NFANDROID1-PRV-P-L3-HXY==MP05-8158-320991456481CBCCF4EF3AA8871D7F38FE7BCCC83887C7BE8C13A0CAF3F67AAB,HXY_MP05,HXY_MP05,2607:fea8:11dc:f9e0:e92c:d5dd:b64b:4ade,CA,Ontario,TORONTO,2024-07-09 04:02:17
NFANDROID1-PRV-P-L3-HXY==MP05-8158-320991456481CBCCF4EF3AA8871D7F38FE7BCCC83887C7BE8C13A0CAF3F67AAB,HXY_MP05,HXY_MP05,2607:fea8:11dc:f9e0:3992:d724:596f:a7a7,CA,Ontario,TORONTO,2024-07-24 16:47:12
NFANDROID1-PRV-P-L3-HXY==MP05-8158-320991456481CBCCF4EF3AA8871D7F38FE7BCCC83887C7BE8C13A0CAF3F67AAB,HXY_MP05,HXY_MP05,2607:fea8:11dc:f9e0:b404:f11d:eb8e:b9c7,CA,Ontario,TORONTO,2024-06-14 14:59:58
NFANDROID1-PRV-P-L3-HXY==MP05-8158-320991456481CBCCF4EF3AA8871D7F38FE7BCCC83887C7BE8C13A0CAF3F67AAB,HXY_MP05,HXY_MP05,2607:fea8:11dc:f9e0:3480:3490:4c24:b679,CA,Ontario,TORONTO,2024-10-23 03:11:35
NFANDROID1-PRV-P-L3-HXY==MP05-8158-320991456481CBCCF4EF3AA8871D7F38FE7BCCC83887C7BE8C13A0CAF3F67AAB,HXY_MP05,HXY_MP05,2607:fea8:11dc:f9e0:f52e:aaca:bb94:c163,CA,Ontario,TORONTO,2024-06-18 09:24:19
NFANDROID1-PRV-P-L3-HXY==MP05-8158-320991456481CBCCF4EF3AA8871D7F38FE7BCCC83887C7BE8C13A0CAF3F67AAB,HXY_MP05,HXY_MP05,138.51.70.182,CA,Ontario,TORONTO,2024-11-04 19:17:09
NFANDROID1-PRV-P-L3-HXY==MP05-8158-320991456481CBCCF4EF3AA8871D7F38FE7BCCC83887C7BE8C13A0CAF3F67AAB,HXY_MP05,HXY_MP05,2607:fea8:11dc:f9e0:ace4:70bc:b99f:7b02,CA,Ontario,TORONTO,2024-07-04 23:53:26
NFANDROID1-PRV-P-L3-HXY==MP05-8158-320991456481CBCCF4EF3AA8871D7F38FE7BCCC83887C7BE8C13A0CAF3F67AAB,HXY_MP05,HXY_MP05,2607:fea8:11dc:f9e0:90db:e652:7b82:efb,CA,Ontario,TORONTO,2024-10-03 06:46:53
NFANDROID1-PRV-P-L3-HXY==MP05-8158-320991456481CBCCF4EF3AA8871D7F38FE7BCCC83887C7BE8C13A0CAF3F67AAB,HXY_MP05,HXY_MP05,136.226.106.252,US,District Of Columbia,WASHINGTON,2024-07-04 17:02:10
NFANDROID1-PRV-P-L3-HXY==MP05-8158-320991456481CBCCF4EF3AA8871D7F38FE7BCCC83887C7BE8C13A0CAF3F67AAB,HXY_MP05,HXY_MP05,2606:fa00:8a0:700:ace4:70bc:b99f:7b02,CA,Ontario,TORONTO,2024-07-04 19:57:16
NFANDROID1-PRV-P-L3-HXY==MP05-8158-320991456481CBCCF4EF3AA8871D7F38FE7BCCC83887C7BE8C13A0CAF3F67AAB,HXY_MP05,HXY_MP05,138.51.79.252,CA,Ontario,TORONTO,2024-07-04 19:30:16
NFANDROID1-PRV-P-L3-HXY==MP05-8158-320991456481CBCCF4EF3AA8871D7F38FE7BCCC83887C7BE8C13A0CAF3F67AAB,HXY_MP05,HXY_MP05,2607:fea8:11dc:f9e0:a037:6104:76d2:e115,CA,Ontario,TORONTO,2024-08-16 06:10:45
NFANDROID1-PRV-P-L3-HXY==MP05-8158-320991456481CBCCF4EF3AA8871D7F38FE7BCCC83887C7BE8C13A0CAF3F67AAB,HXY_MP05,HXY_MP05,2607:fea8:11dc:f9e0:8482:c70a:dbe9:61f5,CA,Ontario,TORONTO,2024-09-13 14:25:31
NFANDROID1-PRV-P-L3-HXY==MP05-8158-320991456481CBCCF4EF3AA8871D7F38FE7BCCC83887C7BE8C13A0CAF3F67AAB,HXY_MP05,HXY_MP05,2607:fea8:11dc:f9e0:8db2:9f19:fec0:945a,CA,Ontario,TORONTO,2024-07-20 15:29:58
NFANDROID1-PRV-P-L3-HXY==MP05-8158-320991456481CBCCF4EF3AA8871D7F38FE7BCCC83887C7BE8C13A0CAF3F67AAB,HXY_MP05,HXY_MP05,138.51.89.162,CA,Ontario,TORONTO,2024-09-19 00:18:24
NFANDROID1-PRV-P-L3-HXY==MP05-8158-320991456481CBCCF4EF3AA8871D7F38FE7BCCC83887C7BE8C13A0CAF3F67AAB,HXY_MP05,HXY_MP05,138.51.74.118,CA,Ontario,TORONTO,2024-06-27 00:10:39
NFANDROID1-PRV-P-L3-HXY==MP05-8158-320991456481CBCCF4EF3AA8871D7F38FE7BCCC83887C7BE8C13A0CAF3F67AAB,HXY_MP05,HXY_MP05,2607:fea8:11dc:f9e0:dd24:1156:4774:1871,CA,Ontario,TORONTO,2024-10-01 01:26:38
NFANDROID1-PRV-P-L3-HXY==MP05-8158-320991456481CBCCF4EF3AA8871D7F38FE7BCCC83887C7BE8C13A0CAF3F67AAB,HXY_MP05,HXY_MP05,2607:fea8:11dc:f9e0:d8a3:aca0:72d9:37e1,CA,Ontario,TORONTO,2024-06-12 20:32:08
NFANDROID1-PRV-P-L3-HXY==MP05-8158-320991456481CBCCF4EF3AA8871D7F38FE7BCCC83887C7BE8C13A0CAF3F67AAB,HXY_MP05,HXY_MP05,2607:fea8:11dc:f9e0:eca4:4ff4:f8d0:4fd4,CA,Ontario,TORONTO,2024-10-29 05:55:38
NFANDROID1-PRV-P-L3-HXY==MP05-8158-320991456481CBCCF4EF3AA8871D7F38FE7BCCC83887C7BE8C13A0CAF3F67AAB,HXY_MP05,HXY_MP05,2607:fea8:11dc:f9e0:a1ab:b297:c785:4354,CA,Ontario,TORONTO,2024-10-09 12:56:29
NFANDROID1-PRV-P-L3-HXY==MP05-8158-320991456481CBCCF4EF3AA8871D7F38FE7BCCC83887C7BE8C13A0CAF3F67AAB,HXY_MP05,HXY_MP05,2607:fea8:11dc:f9e0:d0c9:df54:bbe7:88a4,CA,Ontario,TORONTO,2024-09-15 19:32:12
NFANDROID1-PRV-P-L3-HXY==MP05-8158-320991456481CBCCF4EF3AA8871D7F38FE7BCCC83887C7BE8C13A0CAF3F67AAB,HXY_MP05,HXY_MP05,2606:fa00:8a0:700:7d17:1837:9cf2:9f7b,CA,Ontario,TORONTO,2024-06-26 19:19:13
NFANDROID1-PRV-P-L3-HXY==MP05-8158-320991456481CBCCF4EF3AA8871D7F38FE7BCCC83887C7BE8C13A0CAF3F67AAB,HXY_MP05,HXY_MP05,2607:fea8:11dc:f9e0:a539:bd78:de40:aee8,CA,Ontario,TORONTO,2024-07-08 01:25:26
NFANDROID1-PRV-P-L3-HXY==MP05-8158-320991456481CBCCF4EF3AA8871D7F38FE7BCCC83887C7BE8C13A0CAF3F67AAB,HXY_MP05,HXY_MP05,2607:fea8:11dc:f9e0:9c16:d79:e8ab:d72c,CA,Ontario,TORONTO,2024-07-06 20:27:08
NFANDROID1-PRV-P-L3-HXY==MP05-8158-320991456481CBCCF4EF3AA8871D7F38FE7BCCC83887C7BE8C13A0CAF3F67AAB,HXY_MP05,HXY_MP05,2607:fea8:11dc:f9e0:564:1caf:b646:9ab,CA,Ontario,TORONTO,2024-06-09 07:25:12
NFANDROID1-PRV-P-L3-HXY==MP05-8158-320991456481CBCCF4EF3AA8871D7F38FE7BCCC83887C7BE8C13A0CAF3F67AAB,HXY_MP05,HXY_MP05,138.51.95.86,CA,Ontario,TORONTO,2024-09-18 17:09:53
NFANDROID1-PRV-P-SAMSUSM-S901W-23945-36809CF24504F93A0BF51D34F631525A5150DD01F8367BBDB24F0495023AAD09,samsung_SM-S901W_chid_ccdd33a0-3926-11e9-8c73-9b498cd1a550,samsung_SM-S901W_chid_ccdd33a0-3926-11e9-8c73-9b498cd1a550,2607:fea8:11dc:f9e0:f603:412d:d63d:6f3c,CA,Ontario,TORONTO,2024-09-13 04:17:45
NFANDROID1-PRV-P-SAMSUSM-S901W-23945-36809CF24504F93A0BF51D34F631525A5150DD01F8367BBDB24F0495023AAD09,samsung_SM-S901W_chid_ccdd33a0-3926-11e9-8c73-9b498cd1a550,samsung_SM-S901W_chid_ccdd33a0-3926-11e9-8c73-9b498cd1a550,2607:fea8:1042:f9b0:5f7a:b94f:2ee:5172,CA,Ontario,TORONTO,2024-07-24 09:16:25
NFANDROID1-PRV-P-SAMSUSM-S901W-23945-36809CF24504F93A0BF51D34F631525A5150DD01F8367BBDB24F0495023AAD09,samsung_SM-S901W_chid_ccdd33a0-3926-11e9-8c73-9b498cd1a550,samsung_SM-S901W_chid_ccdd33a0-3926-11e9-8c73-9b498cd1a550,2607:fea8:11dc:f9e0:60c4:aeec:af10:ac37,CA,Ontario,TORONTO,2024-10-25 20:00:26
NFANDROID1-PRV-P-SAMSUSM-S901W-23945-36809CF24504F93A0BF51D34F631525A5150DD01F8367BBDB24F0495023AAD09,samsung_SM-S901W_chid_ccdd33a0-3926-11e9-8c73-9b498cd1a550,samsung_SM-S901W_chid_ccdd33a0-3926-11e9-8c73-9b498cd1a550,2607:fea8:11dc:f9e0:68e9:eb4b:a53b:44d7,CA,Ontario,TORONTO,2024-06-10 00:45:08
NFANDROID1-PRV-P-SAMSUSM-S901W-23945-36809CF24504F93A0BF51D34F631525A5150DD01F8367BBDB24F0495023AAD09,samsung_SM-S901W_chid_ccdd33a0-3926-11e9-8c73-9b498cd1a550,samsung_SM-S901W_chid_ccdd33a0-3926-11e9-8c73-9b498cd1a550,2607:fea8:11dc:f9e0:e121:49f1:5208:bd85,CA,Ontario,TORONTO,2024-07-24 18:03:25
NFANDROID1-PRV-P-SAMSUSM-S901W-23945-36809CF24504F93A0BF51D34F631525A5150DD01F8367BBDB24F0495023AAD09,samsung_SM-S901W_chid_ccdd33a0-3926-11e9-8c73-9b498cd1a550,samsung_SM-S901W_chid_ccdd33a0-3926-11e9-8c73-9b498cd1a550,2607:fea8:11dc:f9e0:6da5:d66:17e4:b384,CA,Ontario,TORONTO,2024-10-24 18:19:03
NFANDROID1-PRV-P-SAMSUSM-S901W-23945-36809CF24504F93A0BF51D34F631525A5150DD01F8367BBDB24F0495023AAD09,samsung_SM-S901W_chid_ccdd33a0-3926-11e9-8c73-9b498cd1a550,samsung_SM-S901W_chid_ccdd33a0-3926-11e9-8c73-9b498cd1a550,2607:fea8:11dc:f9e0:fbf7:89cf:d413:2713,CA,Ontario,TORONTO,2024-12-23 12:33:43
NFANDROID1-PRV-P-SAMSUSM-S901W-23945-36809CF24504F93A0BF51D34F631525A5150DD01F8367BBDB24F0495023AAD09,samsung_SM-S901W_chid_ccdd33a0-3926-11e9-8c73-9b498cd1a550,samsung_SM-S901W_chid_ccdd33a0-3926-11e9-8c73-9b498cd1a550,2607:fea8:11dc:f9e0:c155:c21f:1064:3426,CA,Ontario,TORONTO,2024-06-18 18:15:53
NFANDROID1-PRV-P-SAMSUSM-S901W-23945-36809CF24504F93A0BF51D34F631525A5150DD01F8367BBDB24F0495023AAD09,samsung_SM-S901W_chid_ccdd33a0-3926-11e9-8c73-9b498cd1a550,samsung_SM-S901W_chid_ccdd33a0-3926-11e9-8c73-9b498cd1a550,2607:fea8:11dc:f9e0:8a11:85ba:cc6a:d952,CA,Ontario,TORONTO,2024-06-14 13:26:02
NFANDROID1-PRV-P-SAMSUSM-S901W-23945-36809CF24504F93A0BF51D34F631525A5150DD01F8367BBDB24F0495023AAD09,samsung_SM-S901W_chid_ccdd33a0-3926-11e9-8c73-9b498cd1a550,samsung_SM-S901W_chid_ccdd33a0-3926-11e9-8c73-9b498cd1a550,2607:fea8:11dc:f9e0:cd0a:8d5a:35d7:e7a9,CA,Ontario,TORONTO,2024-11-14 03:33:12
NFANDROID1-PRV-P-SAMSUSM-S901W-23945-36809CF24504F93A0BF51D34F631525A5150DD01F8367BBDB24F0495023AAD09,samsung_SM-S901W_chid_ccdd33a0-3926-11e9-8c73-9b498cd1a550,samsung_SM-S901W_chid_ccdd33a0-3926-11e9-8c73-9b498cd1a550,2607:fea8:11dc:f9e0:5f7f:869d:8798:6cb6,CA,Ontario,TORONTO,2024-06-09 05:15:19
NFANDROID1-PRV-P-SAMSUSM-S901W-23945-36809CF24504F93A0BF51D34F631525A5150DD01F8367BBDB24F0495023AAD09,samsung_SM-S901W_chid_ccdd33a0-3926-11e9-8c73-9b498cd1a550,samsung_SM-S901W_chid_ccdd33a0-3926-11e9-8c73-9b498cd1a550,2607:fea8:11dc:f9e0:a56c:7acf:73bf:4af8,CA,Ontario,TORONTO,2024-10-11 20:45:24
NFANDROID1-PRV-P-SAMSUSM-S901W-23945-36809CF24504F93A0BF51D34F631525A5150DD01F8367BBDB24F0495023AAD09,samsung_SM-S901W_chid_ccdd33a0-3926-11e9-8c73-9b498cd1a550,samsung_SM-S901W_chid_ccdd33a0-3926-11e9-8c73-9b498cd1a550,2607:fea8:11dc:f9e0:9fcc:d348:ee22:8596,CA,Ontario,TORONTO,2024-10-26 11:18:11
NFANDROID1-PRV-P-SAMSUSM-S901W-23945-36809CF24504F93A0BF51D34F631525A5150DD01F8367BBDB24F0495023AAD09,samsung_SM-S901W_chid_ccdd33a0-3926-11e9-8c73-9b498cd1a550,samsung_SM-S901W_chid_ccdd33a0-3926-11e9-8c73-9b498cd1a550,2607:fea8:11dc:f9e0:a648:6750:a1e0:6b42,CA,Ontario,TORONTO,2024-07-09 07:26:24
NFANDROID1-PRV-P-SAMSUSM-S901W-23945-36809CF24504F93A0BF51D34F631525A5150DD01F8367BBDB24F0495023AAD09,samsung_SM-S901W_chid_ccdd33a0-3926-11e9-8c73-9b498cd1a550,samsung_SM-S901W_chid_ccdd33a0-3926-11e9-8c73-9b498cd1a550,2607:fea8:11dc:f9e0:d8bf:4ca9:f060:257d,CA,Ontario,TORONTO,2024-06-13 19:59:52
NFANDROID1-PRV-P-SAMSUSM-S901W-23945-36809CF24504F93A0BF51D34F631525A5150DD01F8367BBDB24F0495023AAD09,samsung_SM-S901W_chid_ccdd33a0-3926-11e9-8c73-9b498cd1a550,samsung_SM-S901W_chid_ccdd33a0-3926-11e9-8c73-9b498cd1a550,2607:fea8:11dc:f9e0:52f3:3863:1268:56a9,CA,Ontario,TORONTO,2024-07-24 17:43:39
NFANDROID1-PRV-P-SAMSUSM-S901W-23945-36809CF24504F93A0BF51D34F631525A5150DD01F8367BBDB24F0495023AAD09,samsung_SM-S901W_chid_ccdd33a0-3926-11e9-8c73-9b498cd1a550,samsung_SM-S901W_chid_ccdd33a0-3926-11e9-8c73-9b498cd1a550,2607:fea8:11dc:f9e0:249b:fd76:4a9e:6cec,CA,Ontario,TORONTO,2024-09-12 04:37:16
NFANDROID1-PRV-P-SAMSUSM-S901W-23945-36809CF24504F93A0BF51D34F631525A5150DD01F8367BBDB24F0495023AAD09,samsung_SM-S901W_chid_ccdd33a0-3926-11e9-8c73-9b498cd1a550,samsung_SM-S901W_chid_ccdd33a0-3926-11e9-8c73-9b498cd1a550,2607:fea8:11dc:f9e0:6319:6f4f:c71d:430f,CA,Ontario,TORONTO,2024-11-18 04:29:24
NFANDROID1-PRV-P-SAMSUSM-S901W-23945-36809CF24504F93A0BF51D34F631525A5150DD01F8367BBDB24F0495023AAD09,samsung_SM-S901W_chid_ccdd33a0-3926-11e9-8c73-9b498cd1a550,samsung_SM-S901W_chid_ccdd33a0-3926-11e9-8c73-9b498cd1a550,2607:fea8:11dc:f9e0:9306:b37e:eec0:707a,CA,Ontario,TORONTO,2024-06-09 20:17:11
NFANDROID1-PRV-P-SAMSUSM-S901W-23945-36809CF24504F93A0BF51D34F631525A5150DD01F8367BBDB24F0495023AAD09,samsung_SM-S901W_chid_ccdd33a0-3926-11e9-8c73-9b498cd1a550,samsung_SM-S901W_chid_ccdd33a0-3926-11e9-8c73-9b498cd1a550,2607:fea8:11dc:f9e0:32fe:c91e:b77d:9a2,CA,Ontario,TORONTO,2024-06-23 13:51:01
NFANDROID1-PRV-P-SAMSUSM-S901W-23945-36809CF24504F93A0BF51D34F631525A5150DD01F8367BBDB24F0495023AAD09,samsung_SM-S901W_chid_ccdd33a0-3926-11e9-8c73-9b498cd1a550,samsung_SM-S901W_chid_ccdd33a0-3926-11e9-8c73-9b498cd1a550,2607:fea8:11dc:f9e0:935f:8cff:54e7:fff1,CA,Ontario,TORONTO,2024-11-13 23:17:45
NFANDROID1-PRV-P-SAMSUSM-S901W-23945-36809CF24504F93A0BF51D34F631525A5150DD01F8367BBDB24F0495023AAD09,samsung_SM-S901W_chid_ccdd33a0-3926-11e9-8c73-9b498cd1a550,samsung_SM-S901W_chid_ccdd33a0-3926-11e9-8c73-9b498cd1a550,2607:fea8:11dc:f9e0:c17:7d10:bf52:656d,CA,Ontario,TORONTO,2024-11-17 21:46:12
NFANDROID1-PRV-P-SAMSUSM-S901W-23945-36809CF24504F93A0BF51D34F631525A5150DD01F8367BBDB24F0495023AAD09,samsung_SM-S901W_chid_ccdd33a0-3926-11e9-8c73-9b498cd1a550,samsung_SM-S901W_chid_ccdd33a0-3926-11e9-8c73-9b498cd1a550,2607:fea8:11dc:f9e0:395a:d96d:cc64:83c0,CA,Ontario,TORONTO,2024-10-25 19:26:06
NFANDROID1-PRV-P-SAMSUSM-S901W-23945-36809CF24504F93A0BF51D34F631525A5150DD01F8367BBDB24F0495023AAD09,samsung_SM-S901W_chid_ccdd33a0-3926-11e9-8c73-9b498cd1a550,samsung_SM-S901W_chid_ccdd33a0-3926-11e9-8c73-9b498cd1a550,2607:fea8:11dc:f9e0:98bd:95ce:115f:d8de,CA,Ontario,TORONTO,2024-11-15 02:39:13
NFANDROID1-PRV-P-SAMSUSM-S901W-23945-36809CF24504F93A0BF51D34F631525A5150DD01F8367BBDB24F0495023AAD09,samsung_SM-S901W_chid_ccdd33a0-3926-11e9-8c73-9b498cd1a550,samsung_SM-S901W_chid_ccdd33a0-3926-11e9-8c73-9b498cd1a550,2607:fea8:11dc:f9e0:3d2a:7ca8:505f:8004,CA,Ontario,TORONTO,2024-07-10 20:10:24
NFANDROID1-PRV-P-SAMSUSM-S901W-23945-36809CF24504F93A0BF51D34F631525A5150DD01F8367BBDB24F0495023AAD09,samsung_SM-S901W_chid_ccdd33a0-3926-11e9-8c73-9b498cd1a550,samsung_SM-S901W_chid_ccdd33a0-3926-11e9-8c73-9b498cd1a550,2607:fea8:11dc:f9e0:f6ae:7719:29ac:13ee,CA,Ontario,TORONTO,2024-11-28 19:30:02
